platform,source_well,stage,neighbor,feature_key,pressure_curves,pressure_sample_ids,sample_scope,sgy_group,status,theta_deg,line_length_m,development_km_km2,area_m2,full_window_area_m2,coverage_fraction,theta_pair_deg,theta_sd_deg,edge_count,east,north,md_top,md_bottom,well_azimuth_deg,assumed_hf_azimuth_deg,geometry_status,stage_source,trajectory_source,horizon_source,seismic_source,branch_count,branch_max_m,branch_mean_m,usable_for_exploratory_model
阳101H75,阳101H75-5,29,阳101H75-7,阳101H75|5|29|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563744.137580875,3234683.9324386353,4169.0,4230.0,210.026381486676,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,3,阳101H75-1,阳101H75|5|3|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563113.480980966,3233085.6464783936,5858.0,5924.0,204.94454265159305,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,3,阳101H75-2,阳101H75|5|3|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563113.480980966,3233085.6464783936,5858.0,5924.0,204.94454265159305,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,3,阳101H75-3,阳101H75|5|3|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563113.480980966,3233085.6464783936,5858.0,5924.0,204.94454265159305,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,3,阳101H75-4,阳101H75|5|3|阳101H75|4,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563113.480980966,3233085.6464783936,5858.0,5924.0,204.94454265159305,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,3,阳101H75-6,阳101H75|5|3|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563113.480980966,3233085.6464783936,5858.0,5924.0,204.94454265159305,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,3,阳101H75-7,阳101H75|5|3|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563113.480980966,3233085.6464783936,5858.0,5924.0,204.94454265159305,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,30,阳101H75-1,阳101H75|5|30|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563776.584505476,3234728.8674646886,4108.0,4169.0,219.06845134286718,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,30,阳101H75-2,阳101H75|5|30|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563776.584505476,3234728.8674646886,4108.0,4169.0,219.06845134286718,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,30,阳101H75-3,阳101H75|5|30|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563776.584505476,3234728.8674646886,4108.0,4169.0,219.06845134286718,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,30,阳101H75-4,阳101H75|5|30|阳101H75|4,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563776.584505476,3234728.8674646886,4108.0,4169.0,219.06845134286718,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,30,阳101H75-6,阳101H75|5|30|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563776.584505476,3234728.8674646886,4108.0,4169.0,219.06845134286718,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,30,阳101H75-7,阳101H75|5|30|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563776.584505476,3234728.8674646886,4108.0,4169.0,219.06845134286718,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,4,阳101H75-1,阳101H75|5|4|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563140.791322473,3233144.3547417233,5792.0,5858.0,205.32716371220027,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,4,阳101H75-2,阳101H75|5|4|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563140.791322473,3233144.3547417233,5792.0,5858.0,205.32716371220027,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,4,阳101H75-3,阳101H75|5|4|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563140.791322473,3233144.3547417233,5792.0,5858.0,205.32716371220027,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,4,阳101H75-4,阳101H75|5|4|阳101H75|4,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563140.791322473,3233144.3547417233,5792.0,5858.0,205.32716371220027,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,4,阳101H75-6,阳101H75|5|4|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563140.791322473,3233144.3547417233,5792.0,5858.0,205.32716371220027,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,4,阳101H75-7,阳101H75|5|4|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563140.791322473,3233144.3547417233,5792.0,5858.0,205.32716371220027,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,5,阳101H75-1,阳101H75|5|5|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563168.06176831,3233202.9059962314,5726.0,5792.0,205.0192711571676,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,5,阳101H75-2,阳101H75|5|5|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563168.06176831,3233202.9059962314,5726.0,5792.0,205.0192711571676,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,5,阳101H75-3,阳101H75|5|5|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563168.06176831,3233202.9059962314,5726.0,5792.0,205.0192711571676,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,5,阳101H75-4,阳101H75|5|5|阳101H75|4,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563168.06176831,3233202.9059962314,5726.0,5792.0,205.0192711571676,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,5,阳101H75-6,阳101H75|5|5|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563168.06176831,3233202.9059962314,5726.0,5792.0,205.0192711571676,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,5,阳101H75-7,阳101H75|5|5|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563168.06176831,3233202.9059962314,5726.0,5792.0,205.0192711571676,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,6,阳101H75-1,阳101H75|5|6|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563195.287754286,3233261.2501473334,5660.0,5726.0,204.88063465413035,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,6,阳101H75-2,阳101H75|5|6|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563195.287754286,3233261.2501473334,5660.0,5726.0,204.88063465413035,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,6,阳101H75-3,阳101H75|5|6|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563195.287754286,3233261.2501473334,5660.0,5726.0,204.88063465413035,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,6,阳101H75-4,阳101H75|5|6|阳101H75|4,1,40085c484995d4,压力观测井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563195.287754286,3233261.2501473334,5660.0,5726.0,204.88063465413035,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,6,阳101H75-6,阳101H75|5|6|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563195.287754286,3233261.2501473334,5660.0,5726.0,204.88063465413035,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,6,阳101H75-7,阳101H75|5|6|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563195.287754286,3233261.2501473334,5660.0,5726.0,204.88063465413035,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,7,阳101H75-1,阳101H75|5|7|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563222.681209844,3233319.3344555935,5594.0,5660.0,204.99820367751065,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,7,阳101H75-2,阳101H75|5|7|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563222.681209844,3233319.3344555935,5594.0,5660.0,204.99820367751065,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,7,阳101H75-3,阳101H75|5|7|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563222.681209844,3233319.3344555935,5594.0,5660.0,204.99820367751065,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,7,阳101H75-4,阳101H75|5|7|阳101H75|4,1,944e7ac5e7b6a7,压力观测井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563222.681209844,3233319.3344555935,5594.0,5660.0,204.99820367751065,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,7,阳101H75-6,阳101H75|5|7|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563222.681209844,3233319.3344555935,5594.0,5660.0,204.99820367751065,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,7,阳101H75-7,阳101H75|5|7|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563222.681209844,3233319.3344555935,5594.0,5660.0,204.99820367751065,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,8,阳101H75-1,阳101H75|5|8|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563250.348100718,3233377.0337696653,5528.0,5594.0,204.66900525394053,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,8,阳101H75-2,阳101H75|5|8|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563250.348100718,3233377.0337696653,5528.0,5594.0,204.66900525394053,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,8,阳101H75-3,阳101H75|5|8|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563250.348100718,3233377.0337696653,5528.0,5594.0,204.66900525394053,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,8,阳101H75-4,阳101H75|5|8|阳101H75|4,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563250.348100718,3233377.0337696653,5528.0,5594.0,204.66900525394053,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,8,阳101H75-6,阳101H75|5|8|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563250.348100718,3233377.0337696653,5528.0,5594.0,204.66900525394053,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,8,阳101H75-7,阳101H75|5|8|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563250.348100718,3233377.0337696653,5528.0,5594.0,204.66900525394053,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,9,阳101H75-1,阳101H75|5|9|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563278.270392668,3233434.265460473,5462.0,5528.0,204.7602007749208,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,9,阳101H75-2,阳101H75|5|9|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563278.270392668,3233434.265460473,5462.0,5528.0,204.7602007749208,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,9,阳101H75-3,阳101H75|5|9|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查；邻井轨迹一致性待核查,,,,,,,,,,18563278.270392668,3233434.265460473,5462.0,5528.0,204.7602007749208,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,9,阳101H75-4,阳101H75|5|9|阳101H75|4,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563278.270392668,3233434.265460473,5462.0,5528.0,204.7602007749208,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,9,阳101H75-6,阳101H75|5|9|阳101H75|6,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563278.270392668,3233434.265460473,5462.0,5528.0,204.7602007749208,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-5,9,阳101H75-7,阳101H75|5|9|阳101H75|7,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；轨迹一致性待核查,,,,,,,,,,18563278.270392668,3233434.265460473,5462.0,5528.0,204.7602007749208,,轨迹一致性待核查,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-5井压裂设计.docx,,,,,,False
阳101H75,阳101H75-6,1,阳101H75-1,阳101H75|6|1|阳101H75|1,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换,,,,,,,,,,18563097.033979036,3232560.9997129287,6178.0,6208.0,205.19804979253112,,已定位,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6 井斜数据.xlsx,,,,,,False
阳101H75,阳101H75-6,1,阳101H75-2,阳101H75|6|1|阳101H75|2,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换,,,,,,,,,,18563097.033979036,3232560.9997129287,6178.0,6208.0,205.19804979253112,,已定位,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6 井斜数据.xlsx,,,,,,False
阳101H75,阳101H75-6,1,阳101H75-3,阳101H75|6|1|阳101H75|3,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换；邻井轨迹一致性待核查,,,,,,,,,,18563097.033979036,3232560.9997129287,6178.0,6208.0,205.19804979253112,,已定位,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6 井斜数据.xlsx,,,,,,False
阳101H75,阳101H75-6,1,阳101H75-4,阳101H75|6|1|阳101H75|4,0,,设计候选井对,阳101H51_75,缺目标层位或时深转换,,,,,,,,,,18563097.033979036,3232560.9997129287,6178.0,6208.0,205.19804979253112,,已定位,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6井射孔位置.xlsx,E:\压裂窜扰项目\02 规范化\阳101H75\阳101H75 地质工程因素\阳101H75-6 井斜数据.xlsx,,,,,,False
