file,sheet,column,platform,source,stage,monitor,monitor_platform,mapping,header,unit,channel_id,status,reason,alternate_record_flag,sample_id,final_sample_id,final_cluster
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月19日0点至5月31日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,aa35dc39a07d10,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月19日0点至5月31日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,f9aa1cfab01be5,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月19日0点至5月31日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,41db0d1acb7456,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月19日0点至5月31日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,ba9d907f6836ef,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月19日0点至5月31日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,2124caae7666bd,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月19日0点至5月31日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,e457a17a45339e,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月19日0点至5月31日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,a79e4cc1550bbb,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月19日0点至5月31日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,ad98c3614dbb9c,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月19日0点至5月31日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,83640df2d83c49,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月19日0点至5月31日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,a1079ac7803d2b,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月19日0点至5月31日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,8dbd48ad65be29,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月19日0点至5月31日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,8abe953654f62e,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月19日0点至5月31日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,c0c2e2af5bd96f,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月19日0点至5月31日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,e118b5bbec7621,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月19日0点至5月31日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,036390b1cb2d93,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月19日0点至5月31日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,e2bc55c2457e3f,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月19日0点至5月31日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,58175ac1729368,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月19日0点至5月31日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,cc8579a04ad173,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月19日0点至5月31日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,fd59df06c7761f,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月31日0点至6月19日0点.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,57581f12bdd08a,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月31日0点至6月19日0点.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,fb54a065ddf283,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月31日0点至6月19日0点.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,ed51bbe8c5af24,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月31日0点至6月19日0点.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,66a3cd3729e535,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月31日0点至6月19日0点.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,83c934c0b78af1,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月31日0点至6月19日0点.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,8d57fd3badcaef,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月31日0点至6月19日0点.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,9a2d7b469aa0f2,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月31日0点至6月19日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,5614a7f10e55c7,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月31日0点至6月19日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,726fccc3a063dd,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月31日0点至6月19日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,0852dc51c0845d,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月31日0点至6月19日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,af175cd5cf2e10,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月31日0点至6月19日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,8b6f48940ded9e,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月31日0点至6月19日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,738f55d3be1777,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月31日0点至6月19日0点.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,9598975849b97b,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月31日0点至6月19日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,175700e324a162,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月31日0点至6月19日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,26fae389cf83bd,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月31日0点至6月19日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,77d5364606a002,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月31日0点至6月19日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,79cf1398e4f0ec,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月31日0点至6月19日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,ea9289f72f308f,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月31日0点至6月19日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,9a2780f9a31216,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月31日0点至6月19日0点.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,20565e1894728f,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据5月31日0点至6月19日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,6974c5c39566e6,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据5月31日0点至6月19日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,d0be0236d734df,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据5月31日0点至6月19日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,44ad8f3d1ca2de,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据5月31日0点至6月19日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,f444deffb971cf,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据5月31日0点至6月19日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,d2a06f068c4787,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据5月31日0点至6月19日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,434e08070473c6,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据5月31日0点至6月19日0点.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,c077d057269897,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据6月19日0点至7月05日14：53.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,3f0e6b7bdb61e3,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据6月19日0点至7月05日14：53.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,a91f4758f6fde7,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据6月19日0点至7月05日14：53.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,91b909d452f19f,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据6月19日0点至7月05日14：53.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,a5d1ea752ebd26,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据6月19日0点至7月05日14：53.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,988d1be87ce192,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据6月19日0点至7月05日14：53.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,91f73bc961029a,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据6月19日0点至7月05日14：53.csv,text,7,阳101H35,,,sensor:油嘴管汇压力,阳101H35,pressure_unknown_well,油嘴管汇压力,MPa_context_assumed,902688195716a2,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据6月19日0点至7月05日14：53.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,3c507b262132aa,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据6月19日0点至7月05日14：53.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,934cd8bdbe66f0,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据6月19日0点至7月05日14：53.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,e9903808d7f835,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据6月19日0点至7月05日14：53.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,2a38c7cd0f9d6b,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据6月19日0点至7月05日14：53.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,8059e309508bd9,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据6月19日0点至7月05日14：53.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,06778343c6c8c0,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据6月19日0点至7月05日14：53.csv,text,9,阳101H35,,,sensor:捕屑器压力,阳101H35,pressure_unknown_well,捕屑器压力,MPa_context_assumed,1bb83b411d1c34,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据6月19日0点至7月05日14：53.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,fc8c313c3e3673,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据6月19日0点至7月05日14：53.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,b1c720d6842bce,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据6月19日0点至7月05日14：53.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,a3e876bd9812e6,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据6月19日0点至7月05日14：53.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,89bc610b092c9c,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(6)井_6#流程_分钟数据6月19日0点至7月05日14：53.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,2b521c3e10e972,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(7)井_7#流程_分钟数据6月19日0点至7月05日14：53.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,0e3461b0aefb67,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(1)井_1#流程_分钟数据6月19日0点至7月05日14：53.csv,text,14,阳101H35,,,sensor:分离器压力,阳101H35,pressure_unknown_well,分离器压力,MPa_context_assumed,54ca990fecf2c3,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(2)井_2#流程_分钟数据6月19日0点至7月05日14：53.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,09c88d8c413d3d,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(3)井_3#流程_分钟数据6月19日0点至7月05日14：53.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,013d8ac6090df9,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(4)井_4#流程_分钟数据6月19日0点至7月05日14：53.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,508a0cb01a53d8,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
E:\压裂窜扰项目\02 规范化\阳101H35\阳101H35 邻井压力监测\35平台压裂期间36平台压力分钟数据_(5)井_5#流程_分钟数据6月19日0点至7月05日14：53.csv,text,3,阳101H35,,,sensor:套压,阳101H35,pressure_unknown_well,套压,MPa_context_assumed,306dbe53090d76,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,True,,,
