file,sheet,nrows,ncols,status,reason
E:\压裂窜扰项目\02 规范化\不重要的\自205H1\自205H1 邻井压力监测\自205H1平台5-8井监测数据-2.xlsx,5-8,123,32,已提取,3个通道
E:\压裂窜扰项目\02 规范化\不重要的\自205H1\自205H1 邻井压力监测\自205H1平台5-8井监测数据.xlsx,5-8,123,32,已提取,3个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\补充来源_常规汇总\2_邻井压力监测\阳101H26平台各井压裂分数据   叠合图.12.14.xlsx,1井,299,6,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\补充来源_常规汇总\2_邻井压力监测\阳101H26平台各井压裂分数据   叠合图.12.14.xlsx,2井,299,6,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\补充来源_常规汇总\2_邻井压力监测\阳101H26平台各井压裂分数据   叠合图.12.14.xlsx,3井,299,4,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\补充来源_常规汇总\2_邻井压力监测\阳101H26平台各井压裂分数据   叠合图.12.14.xlsx,4井,299,6,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\4井8：00到13：40套压数据.xls,导出数据,26,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\4井第5段（6井套压秒点数据）.xls,导出数据,13624,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\5井套压分点数据11.6.xls,导出数据,199,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.10 2井1段.xlsx,1.邻井压力监测表,24,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.10 2井1段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.10 2井1段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.10 4井17段.xlsx,1.邻井压力监测表,34,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.10 4井17段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.10 4井17段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.11    邻井叠合图 2井2段.xlsx,1.邻井压力监测表,28,76,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.11    邻井叠合图 2井2段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.11    邻井叠合图 2井2段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.11 4井18段.xlsx,1.邻井压力监测表,26,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.11 4井18段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.11 4井18段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.12 2井3段.xlsx,1.邻井压力监测表,25,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.12 2井3段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.12 2井3段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.13 4井20段.xlsx,1.邻井压力监测表,25,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.13 4井20段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.13 4井20段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.6 6井19段.xlsx,1.邻井压力监测表,45,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.6 6井19段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.6 6井19段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.6 6井19段叠合图.xlsx,1.邻井压力监测表,45,50,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.6 6井19段叠合图.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.6 6井19段叠合图.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.7 4井15段.xlsx,1.邻井压力监测表,45,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.7 4井15段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.7 4井15段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.8 4井16段.xlsx,1.邻井压力监测表,45,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.8 4井16段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.8 4井16段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.9 6井21段.xlsx,1.邻井压力监测表,34,44,解析失败,没有至少5个可解释时间点
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.9 6井21段.xlsx,2.井口阀门监控表,19,14,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\压裂质量数量监控表12.9 6井21段.xlsx,3.液量、砂量核实表,65,24,非时序压力表,工况、数量或阶段汇总表
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-11段压裂施工-3、4、6井分点压力监测.xlsx,导出数据,239,7,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-11段压裂施工-4、6井分点压力监测.xls,导出数据,239,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-11段压裂施工-4、6井秒点压力监测.xls,导出数据,14104,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-12段压裂施工-3、4、6井分点压力监测.xlsx,导出数据,281,6,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-12段压裂施工-4、6井分点压力监测.xls,导出数据,281,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-12段压裂施工-4、6井秒点压力监测.xls,导出数据,16624,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-13段压裂施工-4、6井分点压力监测.xls,导出数据,317,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-13段压裂施工-4、6井秒点压力监测.xls,导出数据,18784,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-15段压裂施工-4、6井分点压力监测.xls,导出数据,264,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-15段压裂施工-4、6井秒点压力监测.xls,导出数据,15604,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-16段压裂施工-4、6井分点压力监测.xls,导出数据,301,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-16段压裂施工-4、6井秒点压力监测.xls,导出数据,17824,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-21段压裂施工-4、6井分点压力监测.xls,导出数据,281,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-22段压裂施工-4、6井分点压力监测.xls,导出数据,490,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-22段压裂施工-4、6井秒点压力监测.xls,导出数据,29164,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-6段压裂施工-4、6井分点压力监测.xls,导出数据,206,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-6段压裂施工-4、6井秒点压力监测.xls,导出数据,12124,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-2-9段压裂施工-4、6井秒点压力监测.xls,导出数据,14104,3,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-11段压裂施工-6井分点压力监测.xls,导出数据,223,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-11段压裂施工-6井秒点压力监测.xls,导出数据,13144,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-13段压裂施工-6井分点压力监测.xls,导出数据,316,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-13段压裂施工-6井秒点压力监测.xls,导出数据,18724,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-15段压裂施工-6井分点压力监测.xls,导出数据,227,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-15段压裂施工-6井秒点压力监测.xls,导出数据,13384,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-17段压裂施工-6井分点压力监测.xls,导出数据,310,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-17段压裂施工-6井秒点压力监测.xls,导出数据,18364,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-19段压裂施工-6井分点压力监测.xls,导出数据,300,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-19段压裂施工-6井秒点压力监测.xls,导出数据,17764,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-20段压裂施工-6井分点压力监测.xls,导出数据,290,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-20段压裂施工-6井秒点压力监测.xls,导出数据,17164,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-22段压裂施工-6井分点压力监测.xls,导出数据,73,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-22段压裂施工-6井秒点压力监测.xls,导出数据,4144,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-2段压裂施工-5井分点压力监测.xls,导出数据,257,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-2段压裂施工-5井秒点压力监测.xls,导出数据,15184,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-2段压裂施工-6井分点压力监测.xls,导出数据,257,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-2段压裂施工-6井秒点压力监测.xls,导出数据,15184,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-3段压裂施工-2井分点压力监测.xls,导出数据,273,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-3段压裂施工-2井秒点压力监测.xls,导出数据,16144,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-3段压裂施工-5井分点压力监测.xls,导出数据,273,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-3段压裂施工-5井秒点压力监测.xls,导出数据,16144,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-3段压裂施工-6井分点压力监测.xls,导出数据,273,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-3段压裂施工-6井秒点压力监测.xls,导出数据,16144,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-4段压裂施工-2井分点压力监测.xls,导出数据,165,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-4段压裂施工-2井秒点压力监测.xls,导出数据,9664,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-4段压裂施工-5井分点压力监测.xls,导出数据,165,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-4段压裂施工-5井秒点压力监测.xls,导出数据,9664,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-5段压裂施工-2井分点压力监测.xls,导出数据,231,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-5段压裂施工-2井秒点压力监测.xls,导出数据,13624,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-5段压裂施工-6井分点压力监测.xls,导出数据,231,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-6段压裂施工-2井分点压力监测.xls,导出数据,236,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-6段压裂施工-2井秒点压力监测.xls,导出数据,13924,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-6段压裂施工-5井分点压力监测.xls,导出数据,236,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-6段压裂施工-5井秒点压力监测.xls,导出数据,13924,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-8段压裂施工-2井分点压力监测.xls,导出数据,257,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-8段压裂施工-2井秒点压力监测.xls,导出数据,15184,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-4-8段压裂施工-6井分点压力监测.xls,导出数据,257,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-5-23段压裂施工-6井分点压力监测.xls,导出数据,159,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-5-23段压裂施工-6井秒点压力监测.xls,导出数据,9304,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-5-4段压裂施工-4井分点压力监测.xls,导出数据,304,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-5-4段压裂施工-4井秒点压力监测.xls,导出数据,18004,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-5-8段压裂施工-4井分点压力监测.xls,导出数据,264,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-5-8段压裂施工-4井秒点压力监测.xls,导出数据,15604,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-10段压裂施工-4井分点压力监测.xls,导出数据,160,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-10段压裂施工-4井秒点压力监测.xls,导出数据,9364,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-11段压裂施工-4井分点压力监测.xls,导出数据,254,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-11段压裂施工-4井秒点压力监测.xls,导出数据,15004,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-12段压裂施工-4井分点压力监测.xls,导出数据,253,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-12段压裂施工-4井秒点压力监测.xls,导出数据,14944,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-13段压裂施工-4井分点压力监测.xls,导出数据,256,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-13段压裂施工-4井秒点压力监测.xls,导出数据,15124,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-14段压裂施工-4井分点压力监测.xls,导出数据,306,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-15段压裂施工-4井分点压力监测.xls,导出数据,353,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-15段压裂施工-4井秒点压力监测.xls,导出数据,20944,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-18段压裂施工-4井分点压力监测.xls,导出数据,321,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-18段压裂施工-4井秒点压力监测.xls,导出数据,19024,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-19段压裂施工-4井分点压力监测.xls,导出数据,305,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-19段压裂施工-4井秒点压力监测.xls,导出数据,18064,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-20段压裂施工-4井分点压力监测.xls,导出数据,327,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-20段压裂施工-4井秒点压力监测.xls,导出数据,19384,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-4段压裂施工-4井分点压力监测.xls,导出数据,469,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-4段压裂施工-4井秒点压力监测.xls,导出数据,27904,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-9段压裂施工-2井分点压力监测.xls,导出数据,225,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-6-9段压裂施工-2井秒点压力监测.xls,导出数据,13264,2,未提取压力通道,0个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表.xlsx,Sheet1,318,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井11段.xlsx,Sheet1,237,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井12段.xlsx,Sheet1,282,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井13段.xlsx,Sheet1,315,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井15段.xlsx,Sheet1,263,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井16段.xlsx,Sheet1,299,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井19段.xlsx,Sheet1,265,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井21段.xlsx,Sheet1,279,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表2井22段.xlsx,Sheet1,489,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表5井23段.xlsx,Sheet1,157,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 2井1段.xlsx,Sheet1,252,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 2井2段.xlsx,Sheet1,244,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 2井3段.xlsx,Sheet1,279,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 2井4段.xlsx,Sheet1,292,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 2井6段.xlsx,Sheet1,210,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 2井8段.xlsx,Sheet1,266,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 4井16段.xlsx,Sheet1,329,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 4井19段.xlsx,Sheet1,303,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 4井20段.xlsx,Sheet1,289,3,已提取,1个通道
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2-8井压力监测数据表H32 4井21段.xlsx,Sheet1,297,3,已提取,1个通道
