sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,stage_group,pair_id,well_identity_known,event_identity_known,window_basis,construction_coverage,pump_file,file,sheet,column,platform,source,stage,monitor,mapping,header,unit,channel_id,alternate_record_flag,rawhash,alias_count,conflict_count,matrix_row,fragment_only,fragment_discarded_points,native_n,native_dt_s,duration_min,max_gap_s,baseline_mpa,baseline_method,baseline_noise_mpa,pressure_peak_mpa,amplitude_range_mpa,rise_peak_mpa,drop_min_mpa,end_dp_mpa,initial_relative_rise_mpa,initial_relative_drop_mpa,initial_10pct_dp_mpa,early_25pct_dp_mpa,middle_50pct_dp_mpa,late_75pct_dp_mpa,tail_90pct_dp_mpa,initial_rate_mpa_min,early_rate_mpa_min,middle_rate_mpa_min,tail_rate_mpa_min,max_rate_mpa_min,min_rate_mpa_min,max_acceleration_mpa_min2,min_acceleration_mpa_min2,early_to_late_acceleration_mpa_min2,observed_onset_min,true_pump_response_delay_min,onset_reference,onset_censored,onset_fraction,peak_time_fraction,trough_time_fraction,area_mean_mpa,recovery_fraction,early_slope_shape,middle_slope_shape,late_slope_shape,early_late_slope_change_shape,acceleration_p95_shape,acceleration_p05_shape,dip_fraction,end_peak_ratio,native_rate_timescale_min,acceleration_timescale_min,low_resolution,max_native_jump_mpa,operational_flag,nonstationary_baseline,t0_observed_s,t1_observed_s,shape_level_10,shape_level_25,shape_level_50,shape_level_75,shape_level_90,shape_end,included,duplicate_sample_of
275dce5cb4dc8b,泸206H10,2,7,泸206H10,4,泸206H10|2|7|20176,泸206H10|2|泸206H10|4,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-2-7段压裂施工-3、4井压力监测.xlsx,2井第7段压裂期间-3、4井压力,1,泸206H10,2,7,4,header,4#井口套压,MPa_context_assumed,5246667acf990c,False,2a36f15b0738691a514b893297455fd31fbcd85d184f0fd93e4bc978b41129f5,0,0,10,False,0,9300,1.0,154.98333333333332,1.0,56.49376456876473,observed_start_proxy,0.010483565137869667,57.33,0.7815909090909084,0.828543123542957,-0.004743589743746668,0.815233100233101,0.828543123542957,-0.004743589743746668,0.013897435897428067,0.05217948717948317,0.24592074592074195,0.5152447552447512,0.7143356643356584,0.0002450184224431504,0.0014836144941490863,0.00591245306166817,0.008525274259538694,0.010839160839158169,-0.0013426573426539076,0.005086247086253338,-0.005013986013988614,6.057993130779317e-05,50.5,,observed_window_only,False,0.32584148833207877,1.0,0.0,0.3034548793501281,0.015972921561844804,0.2941890917747717,1.1723929654453347,1.6904948700861764,1.3963057783114046,156.31042697119437,-154.08970138166825,0.006069146517151892,0.9840270784381552,0.5,5.5,False,0.020000000000003126,False,False,1743256800.0,1743266099.0,0.023850105501939202,0.07282975820360904,0.32071040329274525,0.6652947711396896,0.9200199819567854,1.0661417675084324,True,
779a8a6961ff35,泸206H10,2,7,泸206H10,3,泸206H10|2|7|20176,泸206H10|2|泸206H10|3,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-2-7段压裂施工-3、4井压力监测.xlsx,2井第7段压裂期间-3、4井压力,2,泸206H10,2,7,3,header,3#井口套压,MPa_context_assumed,9ece62e65d0f68,False,84155fa0dd2609d022c56fae314c043236ac835cb4ad85e1b9c6df6f838a5f41,0,0,11,False,0,9300,1.0,154.98333333333332,1.0,54.99968531468547,observed_start_proxy,0.010483565137869667,59.95,4.631566433566532,4.916608391608229,-0.004090909090912476,4.783100233100242,4.916608391608229,-0.004090909090912476,0.03828438228437321,0.35734848484848136,1.5366317016317017,3.270163170163178,4.313568764568777,0.0020320512820578584,0.00902105182887831,0.03856666607882764,0.043310786171721204,0.04795337995337547,0.002634032634026795,0.005151515151507269,-0.005334498834502099,0.0002949971768391689,22.0,,observed_window_only,False,0.1419507473921927,1.0,0.016181229773462782,1.8825482776176368,0.027131948194643228,0.30186605388615967,1.29053324618893,1.4492828952065093,1.1474168413203496,26.7163471709155,-27.66532149356158,0.0008832668492595228,0.9728147367622002,0.5,5.5,False,0.030000000000001137,False,False,1743256800.0,1743266099.0,0.00706563150814722,0.07595465796186326,0.3305733131616581,0.7048595278574004,0.9301408898699767,1.0603429793119026,True,
a6d9478bdf3823,泸206H10,2,8,泸206H10,3,泸206H10|2|8|20177,泸206H10|2|泸206H10|3,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-2-8段压裂施工-3、4井压力监测.xlsx,2井第8段压裂期间-3、4井压力,1,泸206H10,2,8,3,header,3#井口套压,MPa_context_assumed,85ea845fc6ef22,False,0f0fd69f909dd846c2a97d8ba167bd40809696042417b1700d64bd0c827f5b23,0,0,12,False,0,8400,1.0,139.98333333333332,1.0,58.638986013986184,observed_start_proxy,0.010483565137869667,60.69,1.9218764568764655,2.0310139860138037,-0.006445221445218863,1.9896153846153908,2.0310139860138037,-0.006445221445218863,0.01084615384613841,0.1798543123543084,0.6724358974358858,1.366649184149182,1.796328671328672,0.00013947738086588068,0.005376826888157867,0.017105799654705694,0.019297377046303597,0.0231072261072228,0.00037762237762315495,0.004361305361308966,-0.0042237762237675724,0.00013259245298864847,26.0,,observed_window_only,False,0.1857363971901417,1.0,0.053763440860215055,0.7935907288330107,0.020318738773691745,0.3916308708957831,1.2459317280412479,1.4055592147281124,1.0139283438323292,44.467600000508206,-43.06536141137854,0.0033536086162863844,0.979608005235875,0.5,5.5,False,0.030000000000001137,False,False,1743320100.0,1743328499.0,0.005188693548166501,0.09312783131295858,0.34943025039880704,0.7106466460882407,0.9342195431088055,1.0563321346052197,True,
b267340a9425d3,泸206H10,2,8,泸206H10,4,泸206H10|2|8|20177,泸206H10|2|泸206H10|4,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-2-8段压裂施工-3、4井压力监测.xlsx,2井第8段压裂期间-3、4井压力,2,泸206H10,2,8,4,header,4#井口套压,MPa_context_assumed,344a40a2fd31cd,False,89d95741651e0f62bb095195339df228cda9fe6614cbd2b1f22c7209c77d18d4,0,0,13,False,0,8400,1.0,139.98333333333332,1.0,59.820000000000164,observed_start_proxy,0.010483565137869667,60.02,0.16895454545454633,0.18918414918414328,-0.0008391608391633554,0.18480186480186234,0.18918414918414328,-0.0008391608391633554,0.014710955710960861,0.04013986013986149,0.08953379953379684,0.13000000000000966,0.16465734265734683,0.0008089101192696225,0.0012479865511118896,0.0012816306607831252,0.0017329761481605953,0.004876456876464631,-0.0029848484848670866,0.004369463869461401,-0.005089743589742568,4.6194984836166765e-06,72.5,,observed_window_only,False,0.5179187998571259,0.982078853046595,0.017921146953405017,0.08761245303095228,0.021911421911404716,0.8734865868990632,0.8970346599931222,1.2129388890334032,0.33945230213433986,428.10551111896285,-498.67611818009914,0.004195804195816777,0.8949883449892226,0.5,5.5,False,0.020000000000003126,False,False,1743320100.0,1743328499.0,0.04453379953471526,0.1716783216792184,0.4186480186488951,0.6209790209799593,0.794265734266645,0.8702797202795054,True,
becbf95becd3b8,泸206H10,3,10,泸206H10,2,泸206H10|3|10|20188,泸206H10|3|泸206H10|2,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-10段压裂施工-1、2、4、5井压力监测.xlsx,3井第10段压裂期间-1、2、4、5井压力,2,泸206H10,3,10,2,header,2#井口套压,MPa_context_assumed,bf34724ac07697,False,7d50d7262e1bed9610ed513665b1e8a6ccdf191de970d127a935d5b823110e25,0,0,14,False,0,9840,1.0,169.15,162.0,60.250000000000036,observed_start_proxy,0.010483565137869667,60.85,0.5500419580419715,0.5822377622377317,-0.03810498143817398,0.5562470862472253,0.5822377622377317,-0.03810498143817398,-0.01999999999987523,-0.035652680652546564,0.068834498834633,0.2679487179488511,0.45178088578102094,-0.0013842627960211872,-0.0008970145221855119,0.0037452711203147743,0.007528488839021184,0.009230769230761382,-0.0027342657342693142,0.003897435897442135,-0.0036363636363461183,6.641445156138886e-05,91.5,,observed_window_only,False,0.5409399940880875,1.0,0.2988165680473373,0.1408967372935546,0.04189728380877957,-0.27585169496488016,1.1517532448913712,2.3151759034049215,2.5910275983698017,202.73426913850773,-189.15398316629324,0.06927649951254508,0.955360717431629,0.5,5.5,False,0.030000000000001137,False,False,1744270260.0,1744280409.0,-0.03636086248958848,-0.06481811093003735,0.12514408733412954,0.48714232438321026,0.8213571331708379,1.0585333604555864,True,
dd834834985e8f,泸206H10,3,10,泸206H10,4,泸206H10|3|10|20188,泸206H10|3|泸206H10|4,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-10段压裂施工-1、2、4、5井压力监测.xlsx,3井第10段压裂期间-1、2、4、5井压力,3,泸206H10,3,10,4,header,4#井口套压,MPa_context_assumed,0820e36dd8cb00,False,4b6ece846f1c9e080803fe84e60d717184dcfaff95982277d90a950538637dad,0,0,15,False,0,9840,1.0,169.15,162.0,60.00000000000003,observed_start_proxy,0.010483565137869667,60.02,0.12707226107227282,0.0008391608392983585,-0.1312587412586126,-0.1239627039625617,0.0008391608392983585,-0.1312587412586126,-0.00925874125859849,-0.03325174825160815,-0.1002097902096466,-0.11224941724927717,-0.12999999999986755,-0.0007069151881926994,-0.0008016588974178954,-0.0009966810078189626,-5.5834726150915915e-05,0.0038974358974407136,-0.005268065268069222,0.0049044289044232305,-0.0050442890442887744,5.878996324894902e-06,,,observed_window_only,True,1.0,0.026627218934911243,0.9408284023668639,-0.0790117804157249,0.6240093240093003,-0.6780030124911851,-0.8429429623628877,-0.04722221964213714,0.630780792849048,701.6207941716825,-721.6289917249032,0.6562937062930629,-0.619813519812844,0.5,5.5,False,0.03999999999999915,False,False,1744270260.0,1744280409.0,-0.04629370629302798,-0.16625874125807627,-0.5010489510482685,-0.5612470862464214,-0.6499999999993733,-0.5779720279724287,True,
b0455ca31a2b51,泸206H10,3,10,泸206H10,5,泸206H10|3|10|20188,泸206H10|3|泸206H10|5,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-10段压裂施工-1、2、4、5井压力监测.xlsx,3井第10段压裂期间-1、2、4、5井压力,4,泸206H10,3,10,5,header,5#井口套压,MPa_context_assumed,e89da116a85473,False,c1357c946420658e95e0adea5583953d68472cdcd7a86c0de78e46d5a58607bb,0,0,16,False,0,9840,1.0,169.15,162.0,49.979020979021115,observed_start_proxy,0.0019414009514592768,49.99,0.04981351981351878,0.0024475524475491284,-0.05048951048951267,-0.04902097902098035,0.0024475524475491284,-0.05048951048951267,-0.00715151515151433,-0.009137529137525746,-0.029020979020970117,-0.03902097902098234,-0.04564102564102086,2.5165565276496744e-05,2.3748253571399298e-05,-0.0003962101867915799,-0.00021106116865454727,0.0032843822843759015,-0.004032634032640203,0.004363636363646604,-0.004212121212113828,-1.8508970123239455e-06,,,observed_window_only,True,1.0,0.13313609467455623,0.878698224852071,-0.025289335137991874,0.2573426573426474,0.020085085458010955,-0.3350947654789787,-0.17850498338958334,-0.1985900688475943,624.2557636378286,-602.5802162868225,0.25244755244756334,-0.19440559440504046,0.5,5.5,False,0.020000000000003126,False,False,1744270260.0,1744280409.0,0.01494172494228963,0.005011655012232552,-0.0944055944049893,-0.1444055944050504,-0.17750582750524302,-0.194405594405751,True,
66695d42ca1416,泸206H10,3,11,泸206H10,2,泸206H10|3|11|20188,泸206H10|3|泸206H10|2,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-11段压裂施工-1、2、4、5井压力监测.xlsx,3井第11段压裂期间-1、2、4、5井压力,2,泸206H10,3,11,2,header,2#井口套压,MPa_context_assumed,673989aaaf0483,False,fa43f60b48cf243938ebbd079c0a85fc1c4c3da6eda1d3ef317245e51429ddb0,0,0,17,False,0,14974,1.0,255.98333333333332,387.0,61.63383449883467,observed_start_proxy,0.010483565137869667,62.27,0.5882400932400949,0.6185710955709283,-0.0055128205128198715,0.6052331002331002,0.6185710955709283,-0.0055128205128198715,0.00038461538461475757,0.02731934731934517,0.23658508158507632,0.4559207459207464,0.5497016317016339,-0.00018694188932042992,0.00023213262809930647,0.0035805259367358675,0.002653756832945205,0.006666666666660603,-0.002205594405546307,0.0039306933376685995,-0.00435897435897914,1.2613447254878047e-05,92.5,,observed_window_only,False,0.3613516504980793,0.9980430528375733,0.11937377690802348,0.25021692919273925,0.021372118386781522,0.10101671851196628,1.5581307274103193,1.1548303622278846,1.0538136437159185,437.8626698736404,-485.5713704354784,0.009371718412552629,0.9780068570025655,0.5,5.5,False,0.030000000000001137,False,False,1744296540.0,1744311899.0,-0.019932238314837813,0.025856432406960107,0.38160527827884066,0.7544728656062255,0.9138990707537384,1.0309286520971797,True,
f06baa284d3ec3,泸206H10,3,11,泸206H10,4,泸206H10|3|11|20188,泸206H10|3|泸206H10|4,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-11段压裂施工-1、2、4、5井压力监测.xlsx,3井第11段压裂期间-1、2、4、5井压力,3,泸206H10,3,11,4,header,4#井口套压,MPa_context_assumed,d40b8e6c2b82d9,False,26137b9163e7bb1739e8c12a6d78285fcd2316f43187ec816a502f27925a43e6,0,0,18,False,0,14974,1.0,255.98333333333332,387.0,60.266713286713454,observed_start_proxy,0.010483565137869667,60.41,0.11637062937063297,0.1241491841491893,-0.018531468531627127,0.11329836829837348,0.1241491841491893,-0.018531468531627127,0.015326340326339514,0.012913752913757286,0.034172494172491207,0.10274475524474269,0.10601398601398128,0.0008186807358707156,0.00040598806369763715,0.0008485199782480786,7.466650719302055e-05,0.005897435897438186,-0.00482517482517153,0.005616550116547711,-0.0056627093836400634,-1.725745460014931e-06,189.5,,observed_window_only,False,0.740282570479849,0.9804305283757339,0.0,0.051537007496620164,0.0542540792540791,0.519630889194334,1.0860348621593532,0.09556690699813354,-0.42406398219620045,1840.1915105194785,-1855.315009762348,0.09265734265813563,0.659149184150003,0.5,5.5,False,0.05000000000000426,False,False,1744296540.0,1744311899.0,0.16928904428983318,0.15722610722692204,0.2635198135205917,0.6063811188818491,0.622727272728042,0.6965034965032402,True,
9f435ca96b7311,泸206H10,3,11,泸206H10,5,泸206H10|3|11|20188,泸206H10|3|泸206H10|5,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-11段压裂施工-1、2、4、5井压力监测.xlsx,3井第11段压裂期间-1、2、4、5井压力,4,泸206H10,3,11,5,header,5#井口套压,MPa_context_assumed,c820953b4b0fe6,False,5ba7b2374c3815519cc41006c0f2f22403e74f6ec601bfd491dfc5952a0e875e,0,0,19,False,0,14974,1.0,255.98333333333332,387.0,49.92000000000004,observed_start_proxy,0.0,49.95,0.025124708624715452,0.02153846153841954,-0.011678321678225245,0.015407925408027268,0.02153846153841954,-0.011678321678225245,9.947598300641403e-14,-0.007878787878690122,9.947598300641403e-14,0.01141025641035931,0.014752913753016437,2.9027576199377103e-05,-0.00016448377966379627,0.00018928461530464728,0.00012370844607341065,0.003681818181819804,-0.003636363636360329,0.003987179487187829,-0.0038927738927867495,1.5010989035078166e-06,,,observed_window_only,True,1.0,1.0,0.18786692759295498,0.003060459301197094,0.03065268065196136,-0.21052553098802054,0.24226853387200645,0.15833650193679283,0.3688620329248134,1306.3488602413368,-1275.4180629089,0.058391608391126226,0.07703962704024292,0.5,5.5,False,0.030000000000001137,False,False,1744296540.0,1744311899.0,6.039613253960852e-13,-0.03939393939334403,6.039613253960852e-13,0.05705128205190313,0.07376456876518876,0.10769230769220428,True,
bc45345aaf5695,泸206H10,3,12,泸206H10,1,泸206H10|3|12|20189,泸206H10|3|泸206H10|1,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-12段压裂施工-1、2、4、5井压力监测.xlsx,3井第12段压裂期间-1、2、4、5井压力,1,泸206H10,3,12,1,header,1#井口套压,MPa_context_assumed,55e10d64e31e95,False,cfd48c628158b3dc4935abae5802928e1737bed19602592a03f80f00dc883420,0,0,20,False,0,9120,1.0,151.98333333333332,1.0,55.932764568764654,observed_start_proxy,0.0,55.95,0.5390489510489522,0.008587412587488075,-0.5640512820513663,-0.5602004662003992,0.008587412587488075,-0.5640512820513663,-0.02390442890436333,-0.1170244755244081,-0.28276456876449885,-0.43183799533792566,-0.5182494172493464,-0.0005578238965291157,-0.003163273727865319,-0.004223498340017808,-0.0036493974924615407,0.0005832167832117714,-0.007335664335669989,0.004088578088574477,-0.004334498834509759,-4.2647111709285816e-06,,,observed_window_only,True,1.0,0.019801980198019802,0.9900990099009901,-0.2753072084182293,0.9932753132349958,-0.891876117134066,-1.1908034600468298,-1.0289373432288609,-0.1370612260947948,175.2007747126641,-185.7387916643716,1.046382301558627,-2.6032634032626945,0.5,5.5,False,0.030000000000001137,False,False,1744360080.0,1744369199.0,0.02902028955451279,-0.1437284866722836,-0.4511960977632094,-0.7277450573397751,-0.888048535796175,-0.96803487104987,True,
4038e0c81ed159,泸206H10,3,12,泸206H10,2,泸206H10|3|12|20189,泸206H10|3|泸206H10|2,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-12段压裂施工-1、2、4、5井压力监测.xlsx,3井第12段压裂期间-1、2、4、5井压力,2,泸206H10,3,12,2,header,2#井口套压,MPa_context_assumed,cfc5c557503b6f,False,80611fdcb32e6033f7132a3edf3a8750bf9e11f24ef7224f6566839e995a0cec,0,0,21,False,0,9120,1.0,151.98333333333332,1.0,61.59061771561789,observed_start_proxy,0.0,61.84,0.24366899766899508,0.22985780885761642,-0.03269230769230802,0.22236596736596326,0.22985780885761642,-0.03269230769230802,-0.011904428904432506,-0.031660839160846166,0.041421911421917215,0.13903263403262578,0.18541025641025258,-0.001313933378440515,-0.0010174488987866812,0.0024158867943336678,0.0025976097267945628,0.005897435897443159,-0.003100233100227001,0.004102564102564798,-0.0050279720279792885,3.171451804435789e-05,99.5,,observed_window_only,False,0.6546770479219213,0.9966996699669967,0.2376237623762376,0.06198860904420046,0.028534900650971803,-0.6346120212797394,1.5068577926256719,1.620203590748226,2.2548156120279654,388.90813664035505,-476.6334379172244,0.13416687393575574,0.9666438341955748,0.5,5.5,False,0.030000000000001137,False,False,1744360080.0,1744369199.0,-0.07042684676689308,-0.15150573019239627,0.1484206095631457,0.549007978266098,0.7393383970772227,0.9209443817320708,True,
3c7f5bad275db1,泸206H10,3,12,泸206H10,4,泸206H10|3|12|20189,泸206H10|3|泸206H10|4,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-12段压裂施工-1、2、4、5井压力监测.xlsx,3井第12段压裂期间-1、2、4、5井压力,3,泸206H10,3,12,4,header,4#井口套压,MPa_context_assumed,f8edcaf97f12fe,False,856b8ae112992eff913cbceb82c86e8c8fff758ba0998f785db92dbf5039f6c9,0,0,22,False,0,9120,1.0,151.98333333333332,1.0,60.82675990675998,observed_start_proxy,0.010483565137869667,60.85,0.12538811188795548,0.009883449883552942,-0.12801864801854634,-0.10955710955701292,0.009883449883552942,-0.12801864801854634,-0.010442890442794096,-0.02435897435888279,-0.07594405594396036,-0.12166666666657021,-0.1139557109556108,-0.0005096435822185831,-0.0003271325166041327,-0.0015559241820700018,0.0002671147034768374,0.005569930069920653,-0.006214452214439348,0.005476689976668675,-0.005444055944065695,5.2132665430943756e-06,,,observed_window_only,True,1.0,0.052805280528052806,0.8745874587458746,-0.06811253227518083,0.5972027972028293,-0.24859345157609045,-1.1823727180246952,0.20298491508377328,0.45157836665986373,632.5284908985368,-628.7594341357415,0.6400932400927317,-0.5458041958032389,0.5,5.5,False,0.05000000000000426,False,False,1744360080.0,1744369199.0,-0.050233100232144785,-0.11981351981258825,-0.3777389277379761,-0.6063519813510253,-0.5677972027962283,-0.40069930069925874,True,
15f1df44fbc22e,泸206H10,3,12,泸206H10,5,泸206H10|3|12|20189,泸206H10|3|泸206H10|5,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-12段压裂施工-1、2、4、5井压力监测.xlsx,3井第12段压裂期间-1、2、4、5井压力,4,泸206H10,3,12,5,header,5#井口套压,MPa_context_assumed,f9fe21742f47c2,False,5eabdbbf2171d44695d8367987a7601ace8fbef5616088ab900f13735fffe70c,0,0,23,False,0,9120,1.0,151.98333333333332,1.0,50.00000000000014,observed_start_proxy,0.0,50.01,0.030000000000001137,0.004032634032625992,-0.030839160839164492,-0.030000000000001137,0.004032634032625992,-0.030839160839164492,-0.00666666666666984,-0.0058275058275025805,-0.02053613053613999,-0.024621212121219937,-0.030000000000001137,-0.0003339348823167796,-9.349884565057523e-05,-0.0002931025262032058,-4.773981999015192e-05,0.0034020979020965513,-0.004018648018640647,0.003611888111892009,-0.003170163170167939,4.0143897936548585e-07,,,observed_window_only,True,1.0,0.0429042904290429,0.7656765676567657,-0.015023040343806682,0.17016317016313565,-0.07105133112396628,-0.22273349470391943,-0.03627828487418294,0.03477304624978334,417.1538185367748,-366.13694302049373,0.15419580419582246,-0.1499999999993662,0.5,5.5,False,0.020000000000003126,False,False,1744360080.0,1744369199.0,-0.03333333333270971,-0.029137529136873414,-0.10268065268006045,-0.12310606060546019,-0.1499999999993662,-0.12097902097924162,True,
8e9e133ba385dc,泸206H10,3,2,泸206H10,2,泸206H10|3|2|20167,泸206H10|3|泸206H10|2,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-2段压裂施工-2、4井压力监测.xlsx,3井第2段压裂期间-2、4井压力,1,泸206H10,3,2,2,header,2#井口套压,MPa_context_assumed,5aaf5714780315,False,924ffcbfbc27f6ac973e03ef55e99c4cce84cdba30b1497fc63ac0256ce73f5c,0,0,24,False,0,22648,1.0,385.98333333333335,326.0,50.73540792540807,observed_start_proxy,0.010483565137869667,55.88,4.810941724941736,5.114102564102382,-0.03666666666666174,4.942191142191156,5.114102564102382,-0.03666666666666174,-0.0260722610722695,1.4536247086247105,3.013741258741259,4.253986013986021,4.5240442890443004,-0.0013264932818787517,0.01177183232816697,0.013010661916792888,0.008987937162547094,0.04508844223261652,-0.0026340326340275055,0.006445857823167243,-0.006454545454548821,-9.616633414637512e-06,61.0,,observed_window_only,False,0.15803791182693552,1.0,0.08690012970168612,2.7782652219013566,0.03337587342959998,0.9444577260020769,1.0438494046771256,0.721104961177322,-0.22335276482475488,199.61249838643212,-199.88153314529765,0.007621515446044154,0.9662455947641005,0.5,5.5,False,0.25,False,False,1742459760.0,1742482919.0,-0.009804282584258207,0.2977648076887902,0.6220498727163536,0.8798465425065664,0.9359807238162663,1.0586299490186828,True,
4419c63964c15c,泸206H10,3,2,泸206H10,4,泸206H10|3|2|20167,泸206H10|3|泸206H10|4,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-2段压裂施工-2、4井压力监测.xlsx,3井第2段压裂期间-2、4井压力,2,泸206H10,3,2,4,header,4#井口套压,MPa_context_assumed,7f00b62b75263f,False,430682152f5444dc01f3876f7cd8d6ba0de7578299702b81747c31268f7da047,0,0,25,False,0,22648,1.0,385.98333333333335,326.0,52.22799533799548,observed_start_proxy,0.010483565137869667,58.2,5.506085081585102,5.951445221445098,-0.008041958041957287,5.736037296037317,5.951445221445098,-0.008041958041957287,0.0596060606060604,3.106066433566447,3.6212354312354478,4.716025641025652,5.110780885780901,0.0012996964382312407,0.029861896285612827,0.009366289869625927,0.014662787691271599,0.07148484848484954,-0.014106060606060566,0.005055944055940739,-0.004812354312345235,-5.2503505658590536e-05,43.0,,observed_window_only,False,0.11140377391079062,1.0,0.029831387808041506,3.520305432836049,0.036145379446276785,2.093355641474567,0.6565884346639423,1.0278794434114864,-1.0654761980630807,136.80325996700273,-130.21223153597498,0.0014605582592345547,0.9637488427560694,0.5,5.5,False,0.4399999999999977,False,False,1742459760.0,1742482919.0,0.00912785409491106,0.5624175922337497,0.6559811659954345,0.8548139471036833,0.9265083068722044,1.0791874469886127,True,
e5c4992b491132,泸206H10,3,3,泸206H10,2,泸206H10|3|3|20169,泸206H10|3|泸206H10|2,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-3段压裂施工-2、4井压力监测.xlsx,3井第3段压裂期间-2、4井压力,1,泸206H10,3,3,2,header,2#井口套压,MPa_context_assumed,23bb3b6abf7fc5,False,8b19361bb80a09b743f81f27e9b3d941b5568b3aefbd14f1c28ab50734591677,0,0,26,False,0,17400,1.0,289.98333333333335,1.0,52.55027972027976,observed_start_proxy,0.010483565137869667,58.11,5.372667832167851,5.54272727272722,-0.011748251748144867,5.467365967366092,5.54272727272722,-0.011748251748144867,0.0691631701632737,0.30207459207470316,2.341841491841602,4.877010489510608,5.279990675990794,0.002886490604968457,0.0038859009043236744,0.036442323523460766,0.00829345451168756,0.047134032634038904,0.001231934731933038,0.005712121212145859,-0.005432400932395609,2.0265778986672273e-05,38.0,,observed_window_only,False,0.13104201390884532,1.0,0.017271157167530225,2.559103649956683,0.013567672596459157,0.2097368630332978,1.9669309140001097,0.44762930805963075,0.23789244502633294,89.4032896432826,-85.02524648543846,0.002186670033424436,0.9864035696412594,0.5,5.5,False,0.03999999999999915,False,False,1742635500.0,1742652899.0,0.012873152095719013,0.056224319371856124,0.435880565297609,0.9077446516068635,0.9827502538641659,1.031652699528746,True,
9f80ba2e93d3f8,泸206H10,3,3,泸206H10,4,泸206H10|3|3|20169,泸206H10|3|泸206H10|4,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\不重要的\泸206H10\泸206H10 邻井压力监测\泸206H10-3-3段压裂施工-2、4井压力监测.xlsx,3井第3段压裂期间-2、4井压力,2,泸206H10,3,3,4,header,4#井口套压,MPa_context_assumed,fb7c2fd5b6f2e2,False,1a17d6c214bf2704bdf4be62e7940e69a3a3831c121267cf37e3d5e8182bc5c3,0,0,27,False,0,17400,1.0,289.98333333333335,1.0,54.17319347319362,observed_start_proxy,0.010483565137869667,59.08,4.703097902097909,4.904778554778403,-0.026689976690107642,4.822214452214467,4.904778554778403,-0.026689976690107642,0.15322610722611074,0.5063869463869536,2.7440093240093364,4.448496503496523,4.655275058275075,0.0066545803597082955,0.006283812655092586,0.03054218957033027,0.005389611936375852,0.03704079254079815,0.001235431235435769,0.005129370629360962,-0.004736596736577425,-4.111503965592202e-06,22.0,,observed_window_only,False,0.07586642910512098,1.0,0.0,2.5263434077274036,0.016742295329896267,0.3874469504351809,1.8831685249316676,0.33231237520831314,-0.055134575226867724,91.71199418272685,-84.68928524375933,0.005674977907264498,0.9832577046701038,0.5,5.5,False,0.03999999999999915,False,False,1742635500.0,1742652899.0,0.038254803038644654,0.11334591245469754,0.5891221825221881,0.951540149353554,0.9955066070125184,1.0485574900043506,True,
